Generacja,Bot_ID,Punkty,town_size,feudal_wood_percent,feudal_gold_percent,feudal_stone_percent,feudal_food_percent,castle_wood_percent,castle_gold_percent,castle_stone_percent,castle_food_percent,feudal_vills,castle_vills,boar_hunting,boar_hunters,build_market,build_blacksmith,build_archery,build_stable,build_tower,build_palisade,build_castle,build_siege,militia_count,archer_count,skirm_count,scout_count,spearman_count,knight_count,ram_count,attack_group_size,target_eco,attack_percent,min_attack_group,army_size_with_siege,army_size_no_siege,retreat_threshold,attack_groups,feudal_aggression,tech_loom,tech_wheelbarrow,tech_double_axe,tech_horse_collar,tech_gold_mining,tech_fletching,tech_padded_archer,tech_forging,tech_scale_mail,tech_bloodlines
419,4,2227,32,60,4,1,48,1,25,1,52,14,71,1,7,0,1,1,1,0,0,1,1,43,36,26,6,29,8,0,0,1,51,58,11,50,9,0,0,1,0,0,0,0,1,0,0,1,1
419,24,2209,26,61,0,0,45,1,25,0,56,14,77,0,7,1,1,0,0,1,1,1,0,39,39,24,3,29,14,1,1,1,47,51,11,46,9,0,1,0,1,1,0,1,1,0,0,0,1
419,50,2189,39,58,4,9,42,33,30,0,25,21,80,0,7,1,1,1,0,1,1,0,0,34,13,27,2,29,15,1,15,1,59,46,17,45,14,0,0,0,0,0,1,1,0,0,0,1,1
419,2,2178,26,56,12,1,42,0,25,1,50,14,72,1,7,0,1,1,1,0,0,0,1,5,36,38,8,29,24,0,22,1,55,50,3,49,9,0,0,1,0,1,1,0,1,1,0,1,0
419,76,2178,35,58,3,3,37,14,21,0,23,23,66,1,7,1,1,0,1,0,1,1,0,43,40,12,8,21,17,0,1,1,60,59,18,40,9,1,0,1,0,1,0,1,1,1,0,1,1
419,73,2168,18,48,0,0,43,39,28,0,25,19,38,1,7,0,0,0,0,0,1,0,0,7,13,8,5,29,10,5,16,0,59,50,17,43,14,3,0,1,0,1,1,0,1,1,1,0,0
419,46,2161,28,68,1,9,27,0,25,1,52,21,77,1,7,1,1,0,1,0,1,0,0,39,39,25,5,12,10,1,1,1,62,51,11,47,9,1,1,0,1,1,1,1,1,1,0,0,1
419,81,2108,22,56,16,2,42,0,25,1,41,26,37,1,7,0,1,1,1,1,1,1,0,5,35,41,8,29,24,4,33,0,55,17,3,49,9,1,1,0,0,0,0,0,1,0,0,1,1
419,85,2102,23,50,0,4,46,21,11,15,53,28,31,1,4,0,0,0,0,0,1,1,0,10,11,13,7,15,25,4,16,1,63,17,24,50,12,3,1,0,1,1,0,0,0,0,0,1,0
419,74,2096,26,49,0,1,48,24,27,0,31,21,71,1,5,1,1,0,1,0,1,1,0,24,2,25,14,12,15,1,15,1,52,6,15,37,9,0,1,1,0,0,0,1,0,1,0,1,0
419,33,2080,33,63,4,0,45,31,33,0,54,19,71,1,7,0,1,1,0,0,0,1,0,36,15,25,13,11,14,1,0,1,46,51,14,49,9,1,1,1,0,0,0,1,0,0,0,0,1
419,77,2056,24,58,2,0,41,1,32,1,50,16,80,1,7,0,1,0,1,0,1,1,1,34,7,32,8,35,14,0,1,1,54,8,13,61,2,0,1,0,0,1,1,0,0,1,1,0,0
419,34,2055,30,63,5,0,33,16,35,0,49,16,75,0,7,1,1,1,1,1,0,0,0,43,10,38,9,25,26,0,1,0,74,8,17,44,9,0,1,1,0,1,1,0,1,0,0,1,1
419,23,2045,28,49,2,1,48,30,19,12,50,20,71,0,7,1,1,1,1,1,1,0,0,39,16,38,14,29,6,0,1,0,39,55,3,63,2,0,0,1,0,0,1,0,0,0,0,1,0
419,7,2030,25,60,4,0,41,0,13,1,52,19,71,1,7,0,1,0,0,1,0,1,1,39,9,25,14,12,11,1,0,0,46,56,14,49,9,0,1,0,1,1,0,1,0,1,0,1,0
419,15,2022,39,68,4,0,41,33,30,1,52,21,78,0,7,1,0,1,0,0,1,0,1,18,39,27,13,17,14,1,0,0,59,51,17,61,2,1,1,1,0,0,0,1,0,1,0,1,1
419,48,2007,32,68,1,14,27,12,24,1,52,21,80,1,7,1,0,0,0,0,0,0,1,39,39,25,9,7,15,0,1,1,44,51,16,53,9,0,0,0,1,0,1,1,1,1,0,1,1
419,66,1983,25,59,4,0,41,17,35,1,55,18,87,1,7,1,1,1,0,0,1,1,1,31,4,29,13,10,23,0,0,1,49,59,13,37,2,0,1,1,1,0,0,0,1,1,0,0,1
419,55,1971,17,58,8,0,41,0,25,1,52,14,77,1,7,0,0,0,1,0,0,1,1,4,14,38,10,34,14,1,0,0,65,55,11,66,14,12,1,0,1,0,0,0,1,1,1,0,0
419,52,1969,32,60,4,1,47,0,24,0,50,14,72,1,7,0,1,0,1,1,0,0,1,43,36,26,8,29,8,0,0,1,55,50,11,50,9,0,0,1,0,0,0,0,1,0,0,1,0
419,6,1939,39,58,4,9,41,33,30,1,46,21,80,0,7,1,0,1,0,1,1,0,1,32,11,27,10,14,10,1,1,0,59,46,17,61,2,0,1,1,0,1,1,1,0,1,0,0,1
419,27,1917,32,61,1,0,45,1,25,1,39,19,65,0,7,1,0,1,1,1,1,1,0,7,40,28,3,17,8,0,1,1,49,51,16,40,9,1,0,0,0,0,1,1,0,1,0,0,0
419,1,1753,28,59,12,1,48,0,19,0,50,19,73,1,7,1,1,1,1,1,1,0,0,33,16,26,14,25,8,1,1,0,39,55,3,63,2,2,1,1,0,1,1,0,1,0,0,1,0
419,69,1625,25,63,12,0,42,1,28,0,49,19,33,0,7,0,1,0,1,1,0,1,0,5,11,28,10,29,8,0,1,1,55,56,3,46,9,0,1,1,1,1,0,0,0,1,0,1,0
419,80,1538,26,59,2,1,48,0,19,0,50,26,73,0,7,0,0,0,1,1,1,0,1,1,7,22,12,15,8,0,1,0,43,55,17,63,2,0,1,1,0,0,1,1,0,0,0,1,0
419,82,1430,31,62,12,0,50,11,23,0,47,22,71,0,7,1,1,1,1,1,1,1,1,21,41,37,12,13,22,1,1,0,45,57,9,47,9,1,0,0,1,0,0,0,0,0,0,1,1
419,65,1233,20,50,1,0,41,1,20,1,52,22,38,0,7,1,0,0,1,1,0,0,0,35,10,19,0,15,22,0,0,1,62,50,6,47,9,1,1,1,0,1,0,1,1,1,1,1,1
419,63,1229,31,68,4,9,48,0,30,0,52,21,80,1,7,0,1,1,0,0,1,1,1,39,39,38,14,11,24,0,1,1,44,58,11,57,9,1,1,0,0,0,0,0,0,0,0,1,0
419,53,1227,26,58,2,1,37,1,32,1,52,18,83,0,7,1,0,1,0,1,0,1,0,0,34,24,13,22,15,0,0,1,53,48,15,61,9,0,1,0,1,1,1,0,1,1,1,1,0
420,7,3368,25,61,13,0,39,17,33,1,60,16,72,0,7,0,1,1,0,1,0,1,0,6,34,33,16,11,15,0,0,1,51,62,16,41,9,1,0,0,0,1,1,0,0,1,0,0,0
420,76,3204,23,59,6,9,45,27,25,0,39,16,73,1,7,0,0,1,0,1,0,0,0,36,10,33,11,27,15,0,1,0,41,63,12,65,2,2,0,1,1,0,0,1,1,1,1,1,0
420,70,3148,32,63,4,9,44,1,22,0,52,19,71,0,7,0,0,0,1,0,0,1,1,36,39,25,3,33,10,0,1,1,46,59,12,47,9,1,0,0,0,0,1,0,1,0,1,1,1
420,46,3115,32,61,0,0,45,1,25,1,52,19,69,0,7,1,0,1,1,1,1,1,0,18,39,43,14,33,8,0,0,0,65,56,12,55,9,0,1,1,0,1,0,1,1,0,1,0,0
420,19,3100,36,60,2,1,37,40,37,1,43,16,35,0,7,1,1,1,1,1,0,1,1,8,7,26,2,22,21,1,15,0,48,63,13,45,9,0,0,0,0,1,0,0,1,1,1,1,1
420,59,3083,40,62,4,0,45,33,30,0,51,14,80,1,7,0,1,1,1,0,0,1,1,17,41,26,5,24,8,1,1,0,44,51,18,51,2,1,1,0,1,1,1,0,0,0,0,0,0
420,47,3026,29,61,2,1,45,1,21,1,50,14,73,0,7,1,0,1,0,1,1,0,0,33,16,23,17,12,8,0,0,1,39,56,11,55,9,0,1,0,0,0,0,1,1,1,0,0,1
420,84,3025,32,61,4,1,45,0,26,0,52,16,71,0,7,1,0,1,1,1,0,1,0,43,7,33,3,10,15,1,0,0,47,51,17,64,2,1,0,0,1,1,0,1,0,0,1,1,0
420,12,3009,30,49,10,0,45,18,25,8,28,11,75,0,7,1,1,1,1,0,0,1,0,6,34,38,15,32,22,1,0,1,73,49,18,49,9,0,0,1,0,1,1,0,0,1,0,1,1
420,26,3006,36,58,0,1,48,0,37,1,50,16,77,1,7,0,0,1,0,1,1,1,1,33,7,40,10,24,21,1,1,1,39,56,11,66,9,0,0,0,0,1,1,0,0,0,0,0,1
420,16,2938,26,61,2,1,42,1,37,0,43,19,80,0,7,1,0,1,1,0,0,1,1,33,7,24,3,22,21,0,0,1,49,48,13,66,2,0,1,1,1,1,1,1,1,0,1,0,0
420,48,2918,25,61,2,0,39,16,33,0,52,16,72,0,7,0,0,1,1,0,1,1,1,38,39,25,14,12,1,1,0,1,55,62,11,46,9,0,0,1,1,0,1,1,1,1,0,0,1
420,49,2888,26,56,6,1,45,27,30,0,46,14,67,0,7,0,0,1,0,0,0,1,1,36,10,24,8,31,24,0,21,0,59,58,3,51,9,0,1,0,0,0,1,0,1,0,0,1,0
420,4,2879,32,60,7,1,37,40,25,0,52,18,35,1,7,0,1,1,1,1,0,1,0,8,13,26,2,29,15,1,15,0,47,58,18,47,9,0,0,0,0,1,0,0,1,1,0,1,1
420,21,2858,37,44,2,0,48,1,20,1,28,9,71,1,7,1,1,1,0,0,0,1,1,42,10,31,15,27,26,2,1,0,73,49,18,66,9,0,1,0,1,1,0,1,1,0,0,1,1
420,14,2851,33,60,1,0,48,1,33,12,49,19,34,1,7,0,1,1,1,1,1,1,1,18,8,20,1,29,0,0,0,0,47,56,19,46,9,0,1,0,1,0,0,0,0,1,0,1,1
420,55,2836,30,59,0,0,55,1,30,5,41,20,74,1,6,1,0,0,1,1,1,1,1,7,38,0,3,12,21,0,0,0,90,47,21,37,2,0,0,1,0,0,0,1,0,1,1,1,0
420,67,2833,36,57,0,0,43,1,26,0,51,21,70,0,7,1,1,1,0,0,1,0,1,40,7,26,6,11,14,0,1,1,47,48,8,56,9,0,1,1,0,1,1,0,0,1,0,0,0
420,6,2831,30,60,4,0,49,1,25,1,52,14,69,1,7,1,0,1,1,1,1,0,0,18,39,43,14,33,15,1,0,0,65,56,12,47,9,1,0,1,0,1,1,1,0,1,1,1,1
420,20,2831,40,57,7,0,36,33,33,0,55,16,80,0,7,1,0,0,1,0,0,1,1,35,12,27,10,12,7,0,1,0,52,46,16,39,2,1,1,0,0,1,1,1,1,1,0,0,1
420,56,2828,31,60,7,8,39,1,38,0,55,19,85,1,7,0,0,1,1,0,1,0,1,21,34,25,3,11,8,1,0,0,55,62,15,47,9,0,1,0,0,1,0,0,1,0,0,0,0
420,24,2827,25,53,12,8,39,14,33,0,55,16,72,1,7,0,1,0,1,0,1,1,1,35,34,33,16,12,15,0,0,1,55,62,15,37,9,1,0,0,0,0,1,0,1,1,1,0,1
420,27,2811,32,63,4,9,45,1,25,0,53,19,34,1,7,0,1,1,1,1,0,0,0,41,8,25,3,12,0,1,0,1,47,51,12,49,9,0,0,0,1,1,0,1,1,1,0,0,0
420,35,2770,32,61,0,0,45,0,37,1,43,16,80,1,7,1,1,1,1,0,0,0,0,37,40,29,3,24,21,1,1,0,49,48,13,56,9,0,0,0,0,1,1,1,1,1,0,0,1
420,15,2762,36,58,0,1,45,0,33,1,43,14,83,0,7,0,1,0,0,0,1,0,1,18,39,24,10,22,14,1,1,0,49,59,19,66,9,1,1,0,0,1,1,1,0,1,1,0,0
420,64,2743,37,53,4,1,39,27,27,1,52,16,74,0,7,0,0,1,1,1,0,1,1,28,10,33,6,5,20,0,0,1,48,58,16,62,2,0,0,0,1,1,1,0,1,1,1,0,1
420,40,2739,22,53,4,8,45,1,30,0,50,14,77,1,7,0,0,1,1,1,1,0,1,5,37,38,8,31,24,0,25,1,55,55,3,51,9,0,0,1,0,0,1,1,1,0,0,0,1
420,28,2656,26,55,2,1,45,0,19,1,50,14,77,0,7,1,1,0,0,1,1,0,0,30,16,38,13,24,9,1,1,1,39,56,11,43,9,0,1,1,0,0,1,1,1,0,0,0,0
420,61,2607,25,63,2,0,42,25,18,5,45,23,31,1,5,1,1,0,0,0,1,0,0,2,11,33,11,26,25,0,15,0,51,56,21,57,9,0,0,0,1,1,1,1,1,0,1,1,0
420,86,2601,19,36,9,2,53,40,18,13,29,28,32,0,5,1,1,0,1,0,1,0,0,9,34,7,1,1,14,2,28,0,83,11,21,47,4,3,0,0,0,0,1,0,1,0,0,1,1
420,72,2585,35,61,1,0,46,17,25,0,39,16,66,1,7,0,1,1,0,0,0,1,1,8,37,29,5,24,8,0,1,0,45,43,3,40,9,0,1,1,0,1,1,1,1,1,0,0,1
420,96,2577,25,49,15,4,32,27,28,13,32,23,36,0,6,1,1,0,0,1,1,1,0,9,24,15,8,23,16,5,19,0,96,20,24,42,5,1,1,1,0,0,1,1,1,0,0,1,1
420,29,2565,37,53,6,9,37,27,30,0,46,22,67,0,7,0,1,1,0,1,0,1,0,32,10,33,10,14,15,1,1,0,57,58,12,60,2,0,0,0,0,0,1,0,1,1,1,0,1
420,39,2565,30,64,4,0,46,17,25,1,52,16,69,0,7,0,0,1,1,1,0,1,0,18,39,33,8,33,14,0,0,1,48,59,17,47,9,0,0,0,1,0,1,1,0,1,1,1,1
420,82,2544,30,49,1,1,45,0,24,1,52,19,81,0,7,1,1,1,0,1,0,1,1,5,31,42,3,29,23,1,1,1,50,8,12,47,4,0,1,1,1,1,1,0,1,1,1,1,1
420,34,2536,30,60,4,1,37,1,25,1,50,21,69,0,7,0,0,1,1,1,1,0,0,18,39,43,12,33,15,1,0,0,55,50,17,49,9,1,0,1,0,1,1,1,0,1,1,1,1
420,63,2486,32,46,2,5,44,0,11,1,52,28,72,1,7,0,1,0,0,0,1,1,1,42,27,31,4,20,11,1,1,0,51,50,8,66,9,4,1,1,0,1,0,1,1,1,1,1,1
420,87,2453,30,40,13,5,42,25,27,6,42,26,32,1,4,0,0,0,0,1,1,0,0,10,40,9,7,9,19,3,22,1,89,16,22,44,10,2,1,1,0,1,0,0,1,1,0,0,1
420,38,2430,26,61,1,1,45,1,25,0,50,14,67,0,7,0,1,1,0,1,1,1,0,5,36,24,3,31,24,1,1,0,47,48,16,51,9,0,1,0,1,0,1,1,1,0,1,1,1
420,54,2430,32,60,0,0,32,16,25,1,50,14,72,1,7,1,0,1,0,1,0,0,0,6,34,38,13,11,8,1,1,1,48,50,3,44,9,1,0,0,0,1,1,0,0,0,0,0,1
420,18,2384,32,62,0,1,50,18,25,0,47,19,71,1,7,1,0,1,0,1,1,1,1,18,41,22,1,24,8,0,1,1,47,51,12,46,9,0,0,0,1,0,1,0,1,1,1,0,1
420,57,2380,26,68,4,0,45,29,16,1,50,14,77,1,7,0,1,0,0,0,1,1,1,33,16,38,19,24,8,0,1,0,53,59,11,43,14,0,0,0,0,0,1,0,1,0,0,0,1
420,1,2379,22,53,4,10,42,20,25,0,48,14,72,0,7,0,1,1,0,0,0,1,1,5,4,38,8,10,24,0,25,0,55,59,3,52,9,0,0,1,0,0,1,0,0,0,0,1,0
420,85,2365,15,34,9,0,57,39,18,7,36,23,39,0,6,1,1,1,1,0,0,0,0,5,14,2,3,18,20,4,21,1,98,14,16,48,2,2,1,1,0,0,0,1,1,0,0,0,0
420,74,2353,38,53,6,0,46,12,31,14,43,23,71,0,7,1,0,1,0,0,0,0,0,40,7,33,7,32,15,0,1,0,59,8,13,63,2,1,1,1,1,0,1,1,0,1,0,1,1
420,73,2349,26,52,9,0,48,0,24,11,28,21,69,0,7,0,0,1,1,0,0,0,0,41,36,36,3,25,5,0,1,0,55,53,20,43,9,0,1,0,0,0,1,1,0,0,1,0,0
420,51,2334,26,53,12,0,46,1,19,1,50,15,66,0,7,0,1,1,0,0,1,1,1,5,36,38,3,25,24,0,22,1,39,54,3,52,2,0,0,1,0,0,1,0,1,0,0,1,0
420,77,2332,20,48,2,1,50,14,33,0,46,16,38,0,7,0,1,1,0,1,1,1,1,35,34,0,16,16,19,3,1,1,52,62,16,37,4,1,1,0,0,0,1,1,1,1,1,0,1
420,80,2332,24,60,5,0,44,17,8,0,39,23,34,1,7,0,1,1,1,0,1,1,1,18,23,26,2,24,8,0,32,1,92,13,6,49,4,1,1,0,1,1,0,1,0,0,0,0,1
420,53,2317,30,49,3,0,50,15,32,1,52,14,69,0,7,0,0,0,1,0,1,0,0,18,7,33,8,33,15,1,0,1,59,8,13,47,2,1,1,1,1,1,0,0,1,1,1,1,0
420,23,2295,29,57,4,0,45,17,25,0,52,16,77,1,7,0,0,1,0,0,1,1,1,43,39,37,8,9,15,0,1,1,48,51,17,61,9,0,1,1,0,0,1,1,1,1,0,0,1
420,92,2287,17,33,10,5,52,27,25,7,41,27,34,1,6,0,0,0,0,1,1,1,0,10,25,12,3,20,30,4,10,1,70,15,23,50,7,4,1,1,0,0,0,0,1,0,0,1,0
420,93,2281,16,46,12,5,37,24,25,13,38,22,32,0,6,0,0,0,0,1,1,1,1,10,22,5,3,11,28,4,30,0,99,16,15,47,6,1,1,0,0,0,1,0,0,0,0,0,0
420,71,2280,25,61,1,1,32,0,25,0,48,10,66,1,7,1,1,1,1,1,0,1,0,5,43,38,1,21,22,1,1,0,51,50,3,52,9,0,1,0,1,0,0,0,0,1,1,0,0
420,75,2263,28,60,2,0,45,0,25,1,52,16,76,0,7,0,0,0,1,1,0,1,1,39,39,32,14,12,11,0,0,0,50,50,14,48,9,3,0,1,1,0,0,1,0,1,1,1,1
420,11,2262,38,53,2,0,50,15,32,14,43,21,72,1,7,1,0,0,1,0,1,0,0,35,34,33,8,12,20,5,0,1,55,62,16,37,9,1,1,0,1,1,1,1,0,1,0,1,1
420,58,2252,38,60,2,1,41,38,21,0,48,21,71,0,7,0,1,1,0,0,0,1,0,13,36,31,10,14,14,1,0,0,48,46,8,43,2,1,1,1,0,1,0,1,1,0,1,1,0
420,22,2209,37,53,12,0,37,27,30,1,46,21,68,0,7,0,1,1,1,0,0,0,1,5,36,38,10,14,8,1,26,0,39,58,3,56,2,1,0,1,0,0,1,0,0,1,1,0,0
420,32,2208,26,55,0,1,48,1,26,0,52,19,80,1,7,1,1,1,0,1,1,1,1,7,7,26,6,22,14,1,0,0,47,51,11,53,9,0,1,0,0,0,1,0,0,0,1,1,0
420,79,2202,26,61,2,1,41,0,25,0,49,19,71,1,7,0,1,1,0,1,0,1,1,7,5,24,5,22,8,1,1,1,48,59,17,55,2,1,0,1,1,1,1,1,0,1,0,1,0
420,95,2198,25,43,12,2,43,20,30,11,39,27,34,1,4,0,0,1,0,1,1,1,1,0,15,9,1,12,17,4,24,0,55,9,22,50,1,3,0,0,0,1,1,1,1,1,1,0,0
420,36,2182,26,53,7,8,39,30,25,0,28,16,72,0,7,0,1,0,0,0,1,0,1,35,10,38,15,29,15,0,15,0,54,62,19,44,9,1,0,0,1,1,1,0,1,1,0,0,1
420,78,2171,39,50,2,1,45,26,17,1,48,19,77,0,7,0,1,0,0,1,1,0,1,33,10,42,17,14,4,0,0,0,39,61,12,60,2,0,1,0,1,1,1,0,1,1,0,0,0
420,83,2169,32,60,9,1,37,38,25,1,31,18,29,1,7,1,1,1,0,1,1,0,0,5,25,5,2,29,11,0,19,1,51,17,21,49,9,1,0,0,0,1,1,0,0,0,0,0,0
420,91,2130,21,41,8,2,49,39,22,11,28,25,31,1,4,0,0,1,1,0,0,0,0,3,27,1,4,19,24,4,19,0,54,13,20,35,2,3,0,0,1,0,1,0,0,1,0,0,0
420,13,2121,26,57,2,1,41,17,25,1,52,24,80,1,7,0,1,1,0,1,0,1,1,43,5,24,8,22,19,0,0,1,51,48,19,61,2,0,1,0,1,0,0,1,0,0,1,1,0
420,89,2117,19,42,0,5,53,23,14,15,48,18,32,1,8,1,1,1,0,1,0,0,1,4,33,15,2,7,30,1,24,1,64,16,21,47,10,3,1,0,0,0,0,0,1,1,0,0,0
420,50,2100,26,53,2,1,37,30,25,8,28,16,71,0,7,1,1,0,0,0,1,1,1,32,10,38,10,29,26,2,15,0,73,49,12,62,2,0,0,1,1,0,1,0,1,0,1,1,1
420,65,2090,37,65,12,1,48,1,19,1,50,20,71,0,7,0,1,1,1,0,0,1,1,43,36,39,1,11,8,1,22,0,35,50,3,67,2,1,1,0,0,0,1,0,0,1,1,0,1
420,69,2089,26,49,2,0,48,30,25,12,38,16,71,0,7,0,1,0,0,1,1,1,0,42,7,26,15,22,26,3,15,0,73,49,23,47,9,1,0,1,1,0,1,0,1,0,0,1,1
420,5,2079,25,61,13,0,32,17,25,1,50,14,72,0,7,1,1,1,0,1,0,1,0,6,34,38,13,11,22,0,0,1,51,50,3,49,9,1,0,1,0,1,1,0,0,1,0,0,0
420,17,2076,33,61,0,0,45,17,25,1,50,14,72,1,7,1,1,1,0,0,0,0,1,6,34,38,18,16,22,0,0,0,51,50,3,49,9,1,0,0,0,1,1,1,0,1,0,0,0
420,90,2071,16,50,13,1,36,20,20,13,47,21,40,0,8,0,1,0,0,0,1,0,1,6,33,13,6,15,11,2,29,0,53,13,17,40,12,1,1,0,0,0,0,1,1,0,0,0,0
420,3,2043,32,60,2,0,45,1,25,1,52,14,71,1,7,0,0,1,1,1,1,1,0,42,19,31,10,29,11,0,1,0,51,50,8,66,9,4,1,0,1,0,0,0,0,0,1,1,1
420,10,2039,26,59,1,1,41,1,35,0,49,21,71,1,7,0,0,1,0,1,1,1,0,40,8,22,16,12,0,0,0,1,55,46,17,46,9,0,1,0,0,1,1,0,1,1,1,1,1
420,2,2035,25,53,7,8,39,14,33,0,55,16,72,1,7,0,0,1,1,0,1,1,1,35,34,33,16,12,15,0,0,1,55,62,16,37,9,1,0,0,0,1,1,0,1,1,0,0,1
420,43,2024,36,58,2,0,42,1,37,0,52,21,67,0,7,0,1,0,0,1,0,0,1,37,36,26,14,33,21,1,1,1,49,60,13,63,9,0,0,0,1,1,0,0,1,0,1,0,1
420,60,2015,32,39,9,1,45,0,22,0,31,12,66,1,7,0,0,0,0,0,0,0,0,8,21,30,3,24,21,0,21,0,70,10,19,45,9,2,1,0,1,0,1,1,0,0,0,0,1
420,62,1999,29,63,2,1,41,1,25,0,57,16,77,0,7,0,0,1,1,0,1,1,1,39,37,34,14,12,15,0,1,0,55,51,12,48,9,0,0,0,0,0,1,1,1,1,1,1,1
420,42,1993,32,61,2,0,45,1,25,0,48,14,66,1,7,0,1,1,1,0,1,1,0,39,40,25,14,12,6,1,0,0,47,56,16,56,9,0,1,0,1,1,1,1,1,0,0,1,1
420,31,1979,33,61,6,0,45,1,25,0,52,16,77,0,7,0,0,1,1,0,1,0,1,18,39,25,14,29,14,1,1,0,68,56,19,51,9,0,1,0,0,1,1,1,0,1,1,0,0
420,52,1976,36,60,7,1,42,40,42,0,52,16,35,0,7,0,1,1,0,0,1,1,0,8,13,26,2,22,21,1,1,0,49,60,13,66,9,0,0,0,0,1,0,0,0,1,1,1,0
420,66,1934,29,56,2,1,45,17,20,1,49,16,77,1,7,0,1,1,1,0,0,1,0,18,40,24,5,24,6,0,0,0,66,51,12,40,9,1,1,0,0,1,1,0,1,0,1,1,1
420,68,1932,32,64,0,0,45,17,25,1,53,9,34,1,7,0,1,0,1,1,0,0,1,38,42,25,6,19,7,1,0,0,49,48,2,46,9,0,0,1,1,0,0,0,0,1,0,0,0
420,30,1931,38,49,4,0,46,15,25,0,43,16,34,0,7,0,0,1,1,0,0,1,1,43,7,33,8,33,15,1,0,1,59,59,17,61,2,0,1,0,0,1,1,0,0,0,1,1,0
420,33,1917,28,61,0,9,45,1,25,0,49,21,80,1,7,0,0,0,0,0,1,1,1,18,39,25,5,13,7,1,1,1,62,51,12,54,9,0,0,0,0,0,1,1,0,0,1,1,1
420,44,1873,40,56,0,0,49,1,25,0,48,22,80,0,7,1,0,1,0,1,1,0,1,5,36,24,8,14,27,0,22,1,47,51,11,61,9,0,0,1,0,1,0,1,1,1,1,1,1
420,45,1869,26,62,0,1,45,1,26,1,52,19,80,1,7,0,0,1,0,1,1,0,1,7,12,24,5,12,8,0,1,1,50,48,17,50,9,0,1,1,0,1,1,1,0,0,1,0,0
420,94,1804,23,35,11,1,53,24,29,11,36,28,28,1,6,0,0,0,0,0,0,1,0,9,37,3,6,10,11,5,20,1,57,9,15,48,15,1,1,0,0,0,0,1,1,1,1,1,0
420,8,1788,22,53,4,10,42,17,25,0,52,18,33,1,7,0,1,0,0,1,1,1,1,5,13,30,2,29,24,0,15,0,47,59,8,52,9,0,1,0,0,1,1,0,1,0,0,1,0
420,25,1769,30,56,2,1,45,1,18,1,50,26,80,0,7,0,0,1,0,0,1,0,0,18,16,38,5,12,8,1,1,1,50,56,12,50,9,0,0,0,0,0,1,0,1,0,0,0,1
420,41,1766,22,53,6,10,42,27,25,0,48,21,72,0,7,0,1,1,1,1,0,1,1,32,4,33,8,14,15,0,1,0,55,54,12,60,2,0,0,1,1,0,1,1,1,1,1,0,0
420,37,1740,27,61,2,0,45,1,25,1,52,19,77,1,7,0,0,0,1,1,0,1,0,42,39,29,3,12,8,0,0,0,51,51,12,58,9,3,1,1,0,0,0,0,0,1,1,0,0
420,9,1231,32,60,1,1,47,1,25,1,52,21,71,1,7,0,0,1,1,0,1,0,0,18,36,31,5,29,8,0,1,1,51,51,12,50,9,0,1,0,1,0,1,0,1,0,1,0,1
420,88,1209,25,37,5,0,58,22,27,7,44,22,39,0,4,0,1,0,0,1,0,0,0,2,29,10,8,13,19,1,24,1,64,5,18,43,5,3,0,1,0,1,0,0,1,0,1,0,0
420,81,1174,22,33,4,1,39,21,16,1,55,23,72,0,7,0,0,0,0,0,0,0,1,10,18,33,10,12,29,1,19,1,96,62,24,36,4,0,0,1,1,0,0,1,1,1,0,0,0
421,40,3184,30,49,10,0,45,18,25,8,28,14,75,0,7,1,0,1,1,0,0,1,0,36,10,24,15,31,22,1,21,0,73,49,3,49,9,0,1,1,0,0,1,0,0,0,0,1,1
421,84,3129,40,57,8,12,40,1,32,1,55,24,80,1,7,1,0,1,0,0,1,1,1,36,39,25,3,38,10,1,0,0,52,46,16,39,9,0,1,0,1,1,1,1,1,0,0,1,1
421,42,3098,24,61,4,1,39,1,33,0,52,16,71,0,7,1,0,1,1,1,0,1,1,38,7,33,14,10,0,1,1,1,55,51,11,46,9,0,0,1,1,1,0,1,0,1,1,0,0
421,26,3089,32,44,0,0,51,1,20,1,52,15,69,0,7,1,1,1,0,0,1,1,0,18,39,30,15,30,21,0,0,1,73,56,8,55,9,0,0,1,1,1,0,1,1,0,1,0,0
421,9,3083,31,57,7,0,39,33,38,0,55,16,80,0,7,0,0,1,1,1,0,0,1,21,30,30,0,11,7,1,0,0,50,62,16,47,2,0,1,0,0,1,0,1,1,0,0,0,1
421,3,3073,32,63,4,9,44,1,22,0,52,19,71,0,7,0,0,0,1,0,0,1,1,36,39,25,3,33,10,0,1,1,46,59,12,47,9,1,0,0,0,0,1,0,1,0,1,1,1
421,72,3052,40,64,4,0,44,17,25,1,50,20,77,1,7,0,1,1,0,1,1,0,0,33,7,33,10,24,14,0,1,1,39,57,17,66,9,1,0,1,0,1,1,1,1,1,1,1,1
421,78,3025,29,57,1,0,46,17,26,1,52,21,73,0,7,0,0,1,0,1,1,1,1,40,7,31,6,16,12,0,0,1,48,48,8,47,9,0,1,0,0,1,1,1,0,1,0,1,0
421,63,2998,37,65,2,0,37,43,25,0,57,18,80,0,7,0,0,1,0,0,0,1,0,42,10,27,2,28,16,1,15,0,50,60,19,48,9,0,0,0,0,1,0,0,1,1,0,1,1
421,70,2949,33,68,4,0,46,44,25,1,52,16,69,0,7,1,1,1,1,1,1,0,1,18,39,26,0,28,14,0,11,0,48,59,11,47,9,0,1,1,1,1,0,1,1,0,0,0,1
